#Time(s) flow thruput(Mb/s)
0.72s 13 300.026
0.72s 14 0
0.72s 15 0
0.72s 16 0
0.72s 17 0
0.72s 18 0
0.72s 19 0
0.73s 0 957.805
0.73s 1 957.773
0.73s 2 958.931
0.73s 3 958.931
0.73s 4 957.856
0.73s 5 957.779
0.73s 6 958.931
0.73s 7 958.182
0.73s 8 964.947
0.73s 9 1.1584
0.73s 10 668.397
0.73s 11 1.1584
0.73s 12 1.1584
0.73s 13 13.9008
0.73s 14 0
0.73s 15 0
0.73s 16 0
0.73s 17 0
0.73s 18 0
0.73s 19 0
0.74s 0 957.894
0.74s 1 958.067
0.74s 2 956.71
0.74s 3 956.678
0.74s 4 957.773
0.74s 5 957.926
0.74s 6 956.736
0.74s 7 963.789
0.74s 8 940.621
0.74s 9 1.1584
0.74s 10 934.829
0.74s 11 1.1584
0.74s 12 1.1584
0.74s 13 1.1584
0.74s 14 0
0.74s 15 0
0.74s 16 0
0.74s 17 0
0.74s 18 0
0.74s 19 0
0.75s 0 957.888
0.75s 1 957.773
0.75s 2 959.046
0.75s 3 957.888
0.75s 4 957.024
0.75s 5 958.016
0.75s 6 958.029
0.75s 7 963.789
0.75s 8 818.989
0.75s 9 1.1584
0.75s 10 843.315
0.75s 11 1.1584
0.75s 12 1.1584
0.75s 13 1.1584
0.75s 14 0
0.75s 15 0
0.75s 16 0
0.75s 17 0
0.75s 18 0
0.75s 19 0
0.76s 0 956.992
0.76s 1 956.627
0.76s 2 956.653
0.76s 3 957.882
0.76s 4 957.997
0.76s 5 956.934
0.76s 6 958.08
0.76s 7 964.947
0.76s 8 923.245
0.76s 9 1.1584
0.76s 10 932.512
0.76s 11 1.1584
0.76s 12 1.1584
0.76s 13 1.1584
0.76s 14 0
0.76s 15 0
0.76s 16 0
0.76s 17 0
0.76s 18 0
0.76s 19 0
0.77s 0 961.126
0.77s 1 961.363
0.77s 2 961.35
0.77s 3 961.37
0.77s 4 959.949
0.77s 5 962.31
0.77s 6 959.936
0.77s 7 963.789
0.77s 8 894.285
0.77s 9 1.1584
0.77s 10 896.602
0.77s 11 1.1584
0.77s 12 1.1584
0.77s 13 1.1584
0.77s 14 0
0.77s 15 0
0.77s 16 0
0.77s 17 0
0.77s 18 0
0.77s 19 0
0.78s 0 961.248
0.78s 1 960.09
0.78s 2 960.09
0.78s 3 960.09
0.78s 4 961.248
0.78s 5 958.931
0.78s 6 961.331
0.78s 7 963.789
0.78s 8 763.386
0.78s 9 1.1584
0.78s 10 732.109
0.78s 11 1.1584
0.78s 12 1.1584
0.78s 13 1.1584
0.78s 14 407.757
0.78s 15 0
0.78s 16 0
0.78s 17 0
0.78s 18 0
0.78s 19 0
0.79s 0 962.406
0.79s 1 962.406
0.79s 2 962.432
0.79s 3 962.406
0.79s 4 962.406
0.79s 5 962.419
0.79s 6 963.789
0.79s 7 963.789
0.79s 8 639.437
0.79s 9 1.1584
0.79s 10 664.922
0.79s 11 1.1584
0.79s 12 1.1584
0.79s 13 1.1584
0.79s 14 535.181
0.79s 15 0
0.79s 16 0
0.79s 17 0
0.79s 18 0
0.79s 19 0
0.8s 0 961.254
0.8s 1 962.406
0.8s 2 962.406
0.8s 3 963.654
0.8s 4 961.248
0.8s 5 963.904
0.8s 6 963.789
0.8s 7 963.789
0.8s 8 631.328
0.8s 9 1.1584
0.8s 10 655.654
0.8s 11 1.1584
0.8s 12 1.1584
0.8s 13 1.1584
0.8s 14 623.219
0.8s 15 0
0.8s 16 0
0.8s 17 0
0.8s 18 0
0.8s 19 0
0.81s 0 964.723
0.81s 1 962.419
0.81s 2 963.59
0.81s 3 963.565
0.81s 4 964.806
0.81s 5 963.789
0.81s 6 964.947
0.81s 7 964.947
0.81s 8 590.784
0.81s 9 1.1584
0.81s 10 626.694
0.81s 11 1.1584
0.81s 12 1.1584
0.81s 13 1.1584
0.81s 14 590.784
0.81s 15 0
0.81s 16 0
0.81s 17 0
0.81s 18 0
0.81s 19 0
0.82s 0 963.789
0.82s 1 963.68
0.82s 2 963.565
0.82s 3 964.774
0.82s 4 963.565
0.82s 5 964.947
0.82s 6 963.789
0.82s 7 963.789
0.82s 8 595.418
0.82s 9 1.1584
0.82s 10 528.23
0.82s 11 1.1584
0.82s 12 1.1584
0.82s 13 1.1584
0.82s 14 518.963
0.82s 15 0
0.82s 16 0
0.82s 17 0
0.82s 18 0
0.82s 19 0
0.83s 0 963.565
0.83s 1 964.723
0.83s 2 964.742
0.83s 3 963.789
0.83s 4 964.032
0.83s 5 963.789
0.83s 6 963.789
0.83s 7 963.789
0.83s 8 543.29
0.83s 9 1.1584
0.83s 10 587.309
0.83s 11 1.1584
0.83s 12 1.1584
0.83s 13 1.1584
0.83s 14 659.13
0.83s 15 48.6528
0.83s 16 0
0.83s 17 0
0.83s 18 0
0.83s 19 0
0.84s 0 963.654
0.84s 1 888.39
0.84s 2 963.635
0.84s 3 963.789
0.84s 4 963.789
0.84s 5 963.789
0.84s 6 963.789
0.84s 7 959.155
0.84s 8 524.755
0.84s 9 1.1584
0.84s 10 674.189
0.84s 11 1.1584
0.84s 12 1.1584
0.84s 13 1.1584
0.84s 14 711.258
0.84s 15 1.1584
0.84s 16 0
0.84s 17 0
0.84s 18 0
0.84s 19 0
0.85s 0 963.789
0.85s 1 925.446
0.85s 2 850.266
0.85s 3 849.107
0.85s 4 963.789
0.85s 5 961.472
0.85s 6 963.789
0.85s 7 788.87
0.85s 8 630.17
0.85s 9 1.1584
0.85s 10 600.051
0.85s 11 1.1584
0.85s 12 1.1584
0.85s 13 1.1584
0.85s 14 646.387
0.85s 15 1.1584
0.85s 16 0
0.85s 17 0
0.85s 18 0
0.85s 19 0
0.86s 0 930.138
0.86s 1 938.381
0.86s 2 1037.93
0.86s 3 1037.93
0.86s 4 925.562
0.86s 5 926.72
0.86s 6 923.245
0.86s 7 637.12
0.86s 8 725.158
0.86s 9 0
0.86s 10 625.536
0.86s 11 1.1584
0.86s 12 1.1584
0.86s 13 1.1584
0.86s 14 546.765
0.86s 15 1.1584
0.86s 16 0
0.86s 17 0
0.86s 18 0
0.86s 19 0
0.87s 0 918.611
0.87s 1 915.136
0.87s 2 913.978
0.87s 3 916.294
0.87s 4 916.294
0.87s 5 915.136
0.87s 6 989.274
0.87s 7 540.973
0.87s 8 693.882
0.87s 9 1.1584
0.87s 10 807.405
0.87s 11 1.1584
0.87s 12 1.1584
0.87s 13 1.1584
0.87s 14 674.189
0.87s 15 1.1584
0.87s 16 0
0.87s 17 0
0.87s 18 0
0.87s 19 0
0.88s 0 909.344
0.88s 1 912.819
0.88s 2 913.978
0.88s 3 911.661
0.88s 4 910.502
0.88s 5 912.819
0.88s 6 927.878
0.88s 7 537.498
0.88s 8 647.546
0.88s 9 1.1584
0.88s 10 744.851
0.88s 11 1.1584
0.88s 12 1.1584
0.88s 13 1.1584
0.88s 14 748.326
0.88s 15 1.1584
0.88s 16 0
0.88s 17 0
0.88s 18 0
0.88s 19 0
0.89s 0 1024.03
0.89s 1 1026.34
0.89s 2 1026.34
0.89s 3 1027.5
0.89s 4 1022.87
0.89s 5 1026.34
0.89s 6 946.413
0.89s 7 637.12
0.89s 8 591.942
0.89s 9 1.1584
0.89s 10 639.437
0.89s 11 1.1584
0.89s 12 1.1584
0.89s 13 1.1584
0.89s 14 693.882
0.89s 15 1.1584
0.89s 16 201.562
0.89s 17 0
0.89s 18 0
0.89s 19 0
0.9s 0 908.186
0.9s 1 909.344
0.9s 2 907.027
0.9s 3 905.869
0.9s 4 907.027
0.9s 5 905.869
0.9s 6 734.426
0.9s 7 594.259
0.9s 8 727.475
0.9s 9 1.1584
0.9s 10 673.03
0.9s 11 1.1584
0.9s 12 1.1584
0.9s 13 1.1584
0.9s 14 692.723
0.9s 15 1.1584
0.9s 16 331.302
0.9s 17 0
0.9s 18 0
0.9s 19 0
0.91s 0 904.71
0.91s 1 902.394
0.91s 2 908.186
0.91s 3 905.869
0.91s 4 901.235
0.91s 5 904.71
0.91s 6 481.894
0.91s 7 683.456
0.91s 8 786.554
0.91s 9 1.1584
0.91s 10 625.536
0.91s 11 1.1584
0.91s 12 1.1584
0.91s 13 1.1584
0.91s 14 639.437
0.91s 15 1.1584
0.91s 16 461.043
0.91s 17 0
0.91s 18 0
0.91s 19 0
0.92s 0 1008.97
0.92s 1 1015.92
0.92s 2 1008.97
0.92s 3 1014.76
0.92s 4 1013.6
0.92s 5 1012.44
0.92s 6 586.15
0.92s 7 690.406
0.92s 8 713.574
0.92s 9 1.1584
0.92s 10 564.141
0.92s 11 1.1584
0.92s 12 1.1584
0.92s 13 1.1584
0.92s 14 590.784
0.92s 15 1.1584
0.92s 16 573.408
0.92s 17 0
0.92s 18 0
0.92s 19 0
0.93s 0 900.077
0.93s 1 901.235
0.93s 2 901.235
0.93s 3 902.394
0.93s 4 900.077
0.93s 5 901.235
0.93s 6 729.792
0.93s 7 670.714
0.93s 8 727.475
0.93s 9 1.1584
0.93s 10 629.011
0.93s 11 1.1584
0.93s 12 1.1584
0.93s 13 1.1584
0.93s 14 483.053
0.93s 15 1.1584
0.93s 16 444.826
0.93s 17 0
0.93s 18 0
0.93s 19 0
0.94s 0 897.76
0.94s 1 900.077
0.94s 2 900.077
0.94s 3 902.394
0.94s 4 898.918
0.94s 5 900.077
0.94s 6 651.021
0.94s 7 593.101
0.94s 8 679.981
0.94s 9 1.1584
0.94s 10 373.005
0.94s 11 0
0.94s 12 1.1584
0.94s 13 1.1584
0.94s 14 629.011
0.94s 15 1.1584
0.94s 16 556.032
0.94s 17 152.909
0.94s 18 0
0.94s 19 0
0.95s 0 1012.44
0.95s 1 1013.6
0.95s 2 1011.28
0.95s 3 1014.76
0.95s 4 1010.12
0.95s 5 1012.44
0.95s 6 508.538
0.95s 7 632.486
0.95s 8 632.486
0.95s 9 1.1584
0.95s 10 458.726
0.95s 11 1.1584
0.95s 12 1.1584
0.95s 13 1.1584
0.95s 14 619.744
0.95s 15 0
0.95s 16 550.24
0.95s 17 333.619
0.95s 18 0
0.95s 19 0
0.96s 0 894.285
0.96s 1 900.077
0.96s 2 897.76
0.96s 3 897.76
0.96s 4 894.285
0.96s 5 897.76
0.96s 6 484.211
0.96s 7 576.883
0.96s 8 551.398
0.96s 9 1.1584
0.96s 10 530.547
0.96s 11 1.1584
0.96s 12 1.1584
0.96s 13 1.1584
0.96s 14 437.875
0.96s 15 1.1584
0.96s 16 544.448
0.96s 17 455.251
0.96s 18 0
0.96s 19 0
0.97s 0 897.76
0.97s 1 897.76
0.97s 2 901.235
0.97s 3 898.918
0.97s 4 897.76
0.97s 5 898.918
0.97s 6 564.141
0.97s 7 624.378
0.97s 8 425.133
0.97s 9 1.1584
0.97s 10 465.677
0.97s 11 1.1584
0.97s 12 0
0.97s 13 1.1584
0.97s 14 425.133
0.97s 15 1.1584
0.97s 16 514.33
0.97s 17 527.072
0.97s 18 0
0.97s 19 0
0.98s 0 1014.76
0.98s 1 1012.44
0.98s 2 1012.44
0.98s 3 1012.44
0.98s 4 1013.6
0.98s 5 1012.44
0.98s 6 566.458
0.98s 7 707.782
0.98s 8 449.459
0.98s 9 1.1584
0.98s 10 450.618
0.98s 11 1.1584
0.98s 12 1.1584
0.98s 13 1.1584
0.98s 14 455.251
0.98s 15 1.1584
0.98s 16 496.954
0.98s 17 638.278
0.98s 18 0
0.98s 19 0
0.99s 0 902.394
0.99s 1 900.077
0.99s 2 900.077
0.99s 3 900.077
0.99s 4 900.077
0.99s 5 900.077
0.99s 6 426.291
0.99s 7 549.082
0.99s 8 543.29
0.99s 9 1.1584
0.99s 10 500.429
0.99s 11 1.1584
0.99s 12 1.1584
0.99s 13 1.1584
0.99s 14 490.003
0.99s 15 1.1584
0.99s 16 598.893
0.99s 17 587.309
0.99s 18 0
0.99s 19 0
1s 0 898.918
1s 1 901.235
1s 2 902.394
1s 3 903.552
1s 4 900.077
1s 5 901.235
1s 6 464.518
1s 7 565.299
1s 8 617.427
1s 9 1.1584
1s 10 490.003
1s 11 1.1584
1s 12 1.1584
1s 13 0
1s 14 398.49
1s 15 1.1584
1s 16 498.112
1s 17 549.082
1s 18 63.712
1s 19 0
1.01s 0 1018.23
1.01s 1 1014.76
1.01s 2 1012.44
1.01s 3 1015.92
1.01s 4 1015.92
1.01s 5 1015.92
1.01s 6 348.678
1.01s 7 625.536
1.01s 8 684.614
1.01s 9 1.1584
1.01s 10 569.933
1.01s 11 1.1584
1.01s 12 1.1584
1.01s 13 1.1584
1.01s 14 500.429
1.01s 15 1.1584
1.01s 16 595.418
1.01s 17 493.478
1.01s 18 1.1584
1.01s 19 0
1.02s 0 901.235
1.02s 1 897.76
1.02s 2 903.552
1.02s 3 902.394
1.02s 4 903.552
1.02s 5 897.76
1.02s 6 536.339
1.02s 7 536.339
1.02s 8 692.723
1.02s 9 1.1584
1.02s 10 370.688
1.02s 11 1.1584
1.02s 12 1.1584
1.02s 13 1.1584
1.02s 14 457.568
1.02s 15 1.1584
1.02s 16 611.635
1.02s 17 493.478
1.02s 18 1.1584
1.02s 19 0
1.03s 0 898.918
1.03s 1 901.235
1.03s 2 902.394
1.03s 3 901.235
1.03s 4 898.918
1.03s 5 903.552
1.03s 6 627.853
1.03s 7 544.448
1.03s 8 518.963
1.03s 9 1.1584
1.03s 10 484.211
1.03s 11 1.1584
1.03s 12 1.1584
1.03s 13 1.1584
1.03s 14 462.202
1.03s 15 1.1584
1.03s 16 634.803
1.03s 17 390.381
1.03s 18 1.1584
1.03s 19 0
1.04s 0 1018.23
1.04s 1 1014.76
1.04s 2 1012.44
1.04s 3 1013.6
1.04s 4 1015.92
1.04s 5 1014.76
1.04s 6 613.952
1.04s 7 632.486
1.04s 8 624.378
1.04s 9 1.1584
1.04s 10 420.499
1.04s 11 1.1584
1.04s 12 1.1584
1.04s 13 1.1584
1.04s 14 476.102
1.04s 15 1.1584
1.04s 16 593.101
1.04s 17 405.44
1.04s 18 1.1584
1.04s 19 0
1.05s 0 896.602
1.05s 1 900.077
1.05s 2 897.76
1.05s 3 898.918
1.05s 4 898.918
1.05s 5 900.077
1.05s 6 591.942
1.05s 7 616.269
1.05s 8 578.042
1.05s 9 1.1584
1.05s 10 341.728
1.05s 11 1.1584
1.05s 12 1.1584
1.05s 13 1.1584
1.05s 14 573.408
1.05s 15 1.1584
1.05s 16 576.883
1.05s 17 405.44
1.05s 18 1.1584
1.05s 19 45.1776
1.06s 0 900.077
1.06s 1 900.077
1.06s 2 897.76
1.06s 3 898.918
1.06s 4 901.235
1.06s 5 901.235
1.06s 6 503.904
1.06s 7 412.39
1.06s 8 589.626
1.06s 9 1.1584
1.06s 10 369.53
1.06s 11 1.1584
1.06s 12 1.1584
1.06s 13 1.1584
1.06s 14 615.11
1.06s 15 1.1584
1.06s 16 528.23
1.06s 17 515.488
1.06s 18 1.1584
1.06s 19 33.5936
1.07s 0 1012.44
1.07s 1 1011.28
1.07s 2 1008.97
1.07s 3 1010.12
1.07s 4 1010.12
1.07s 5 1013.6
1.07s 6 516.646
1.07s 7 355.629
1.07s 8 561.824
1.07s 9 1.1584
1.07s 10 502.746
1.07s 11 1.1584
1.07s 12 1.1584
1.07s 13 1.1584
1.07s 14 619.744
1.07s 15 1.1584
1.07s 16 404.282
1.07s 17 425.133
1.07s 18 1.1584
1.07s 19 257.165
1.08s 0 901.235
1.08s 1 893.126
1.08s 2 896.602
1.08s 3 895.443
1.08s 4 901.235
1.08s 5 894.285
1.08s 6 434.4
1.08s 7 433.242
1.08s 8 623.219
1.08s 9 1.1584
1.08s 10 454.093
1.08s 11 1.1584
1.08s 12 1.1584
1.08s 13 1.1584
1.08s 14 502.746
1.08s 15 1.1584
1.08s 16 425.133
1.08s 17 455.251
1.08s 18 1.1584
1.08s 19 341.728
1.09s 0 896.602
1.09s 1 898.918
1.09s 2 897.76
1.09s 3 898.918
1.09s 4 897.76
1.09s 5 897.76
1.09s 6 375.322
1.09s 7 589.626
1.09s 8 576.883
1.09s 9 1.1584
1.09s 10 327.827
1.09s 11 1.1584
1.09s 12 1.1584
1.09s 13 1.1584
1.09s 14 488.845
1.09s 15 1.1584
1.09s 16 488.845
1.09s 17 417.024
1.09s 18 1.1584
1.09s 19 323.194
1.1s 0 1007.81
1.1s 1 1010.12
1.1s 2 1008.97
1.1s 3 1007.81
1.1s 4 1010.12
1.1s 5 1010.12
1.1s 6 417.024
1.1s 7 556.032
1.1s 8 505.062
1.1s 9 1.1584
1.1s 10 295.392
1.1s 11 1.1584
1.1s 12 1.1584
1.1s 13 1.1584
1.1s 14 488.845
1.1s 15 1.1584
1.1s 16 481.894
1.1s 17 452.934
1.1s 18 1.1584
1.1s 19 486.528
1.11s 0 897.76
1.11s 1 897.76
1.11s 2 897.76
1.11s 3 897.76
1.11s 4 897.76
1.11s 5 896.602
1.11s 6 501.587
1.11s 7 436.717
1.11s 8 507.379
1.11s 9 1.1584
1.11s 10 302.342
1.11s 11 1.1584
1.11s 12 1.1584
1.11s 13 1.1584
1.11s 14 520.122
1.11s 15 1.1584
1.11s 16 495.795
1.11s 17 408.915
1.11s 18 1.1584
1.11s 19 517.805
1.12s 0 895.443
1.12s 1 896.602
1.12s 2 898.918
1.12s 3 898.918
1.12s 4 895.443
1.12s 5 896.602
1.12s 6 508.538
1.12s 7 442.509
1.12s 8 445.984
1.12s 9 1.1584
1.12s 10 355.629
1.12s 11 1.1584
1.12s 12 1.1584
1.12s 13 1.1584
1.12s 14 466.835
1.12s 15 1.1584
1.12s 16 437.875
1.12s 17 494.637
1.12s 18 1.1584
1.12s 19 496.954
1.13s 0 1010.12
1.13s 1 1008.97
1.13s 2 1008.97
1.13s 3 1008.97
1.13s 4 1010.12
1.13s 5 1010.12
1.13s 6 625.536
1.13s 7 449.459
1.13s 8 418.182
1.13s 9 1.1584
1.13s 10 427.45
1.13s 11 1.1584
1.13s 12 1.1584
1.13s 13 1.1584
1.13s 14 473.786
1.13s 15 1.1584
1.13s 16 483.053
1.13s 17 344.045
1.13s 18 1.1584
1.13s 19 565.299
1.14s 0 897.76
1.14s 1 896.602
1.14s 2 895.443
1.14s 3 896.602
1.14s 4 896.602
1.14s 5 897.76
1.14s 6 551.398
1.14s 7 345.203
1.14s 8 527.072
1.14s 9 1.1584
1.14s 10 503.904
1.14s 11 1.1584
1.14s 12 1.1584
1.14s 13 1.1584
1.14s 14 557.19
1.14s 15 1.1584
1.14s 16 480.736
1.14s 17 254.848
1.14s 18 1.1584
1.14s 19 488.845
1.15s 0 894.285
1.15s 1 896.602
1.15s 2 897.76
1.15s 3 900.077
1.15s 4 894.285
1.15s 5 894.285
1.15s 6 487.686
1.15s 7 433.242
1.15s 8 454.093
1.15s 9 1.1584
1.15s 10 399.648
1.15s 11 1.1584
1.15s 12 1.1584
1.15s 13 1.1584
1.15s 14 492.32
1.15s 15 1.1584
1.15s 16 399.648
1.15s 17 390.381
1.15s 18 1.1584
1.15s 19 572.25
1.16s 0 1013.6
1.16s 1 1011.28
1.16s 2 1012.44
1.16s 3 1011.28
1.16s 4 1014.76
1.16s 5 1013.6
1.16s 6 578.042
1.16s 7 392.698
1.16s 8 550.24
1.16s 9 1.1584
1.16s 10 404.282
1.16s 11 1.1584
1.16s 12 1.1584
1.16s 13 1.1584
1.16s 14 466.835
1.16s 15 1.1584
1.16s 16 375.322
1.16s 17 470.31
1.16s 18 1.1584
1.16s 19 536.339
1.17s 0 900.077
1.17s 1 898.918
1.17s 2 896.602
1.17s 3 898.918
1.17s 4 896.602
1.17s 5 898.918
1.17s 6 607.002
1.17s 7 360.262
1.17s 8 529.389
1.17s 9 1.1584
1.17s 10 381.114
1.17s 11 1.1584
1.17s 12 1.1584
1.17s 13 1.1584
1.17s 14 398.49
1.17s 15 1.1584
1.17s 16 524.755
1.17s 17 413.549
1.17s 18 1.1584
1.17s 19 512.013
1.18s 0 908.186
1.18s 1 897.76
1.18s 2 902.394
1.18s 3 897.76
1.18s 4 898.918
1.18s 5 898.918
1.18s 6 471.469
1.18s 7 405.44
1.18s 8 418.182
1.18s 9 1.1584
1.18s 10 422.816
1.18s 11 1.1584
1.18s 12 1.1584
1.18s 13 1.1584
1.18s 14 464.518
1.18s 15 1.1584
1.18s 16 571.091
1.18s 17 466.835
1.18s 18 1.1584
1.18s 19 432.083
1.19s 0 1024.03
1.19s 1 1008.97
1.19s 2 1019.39
1.19s 3 1006.65
1.19s 4 1011.28
1.19s 5 1007.81
1.19s 6 591.942
1.19s 7 476.102
1.19s 8 370.688
1.19s 9 1.1584
1.19s 10 415.866
1.19s 11 1.1584
1.19s 12 1.1584
1.19s 13 1.1584
1.19s 14 339.411
1.19s 15 1.1584
1.19s 16 588.467
1.19s 17 467.994
1.19s 18 1.1584
1.19s 19 502.746
1.2s 0 904.71
1.2s 1 901.235
1.2s 2 909.344
1.2s 3 896.602
1.2s 4 894.285
1.2s 5 896.602
1.2s 6 613.952
1.2s 7 514.33
1.2s 8 326.669
1.2s 9 1.1584
1.2s 10 395.014
1.2s 11 1.1584
1.2s 12 1.1584
1.2s 13 1.1584
1.2s 14 360.262
1.2s 15 1.1584
1.2s 16 454.093
1.2s 17 458.726
1.2s 18 1.1584
1.2s 19 609.318
1.21s 0 907.027
1.21s 1 905.869
1.21s 2 908.186
1.21s 3 897.76
1.21s 4 897.76
1.21s 5 896.602
1.21s 6 447.142
1.21s 7 546.765
1.21s 8 352.154
1.21s 9 0
1.21s 10 554.874
1.21s 11 1.1584
1.21s 12 1.1584
1.21s 13 1.1584
1.21s 14 323.194
1.21s 15 1.1584
1.21s 16 411.232
1.21s 17 400.806
1.21s 18 1.1584
1.21s 19 597.734
1.22s 0 1022.87
1.22s 1 1019.39
1.22s 2 1018.23
1.22s 3 1008.97
1.22s 4 1010.12
1.22s 5 1010.12
1.22s 6 417.024
1.22s 7 536.339
1.22s 8 447.142
1.22s 9 1.1584
1.22s 10 495.795
1.22s 11 1.1584
1.22s 12 1.1584
1.22s 13 1.1584
1.22s 14 565.299
1.22s 15 1.1584
1.22s 16 366.054
1.22s 17 408.915
1.22s 18 1.1584
1.22s 19 549.082
1.23s 0 901.235
1.23s 1 975.373
1.23s 2 982.323
1.23s 3 896.602
1.23s 4 898.918
1.23s 5 895.443
1.23s 6 403.123
1.23s 7 573.408
1.23s 8 374.163
1.23s 9 1.1584
1.23s 10 463.36
1.23s 11 1.1584
1.23s 12 1.1584
1.23s 13 1.1584
1.23s 14 550.24
1.23s 15 1.1584
1.23s 16 558.349
1.23s 17 295.392
1.23s 18 1.1584
1.23s 19 492.32
1.24s 0 897.76
1.24s 1 834.048
1.24s 2 837.523
1.24s 3 896.602
1.24s 4 898.918
1.24s 5 895.443
1.24s 6 349.837
1.24s 7 522.438
1.24s 8 364.896
1.24s 9 1.1584
1.24s 10 410.074
1.24s 11 1.1584
1.24s 12 1.1584
1.24s 13 1.1584
1.24s 14 646.387
1.24s 15 1.1584
1.24s 16 539.814
1.24s 17 406.598
1.24s 18 1.1584
1.24s 19 400.806
1.25s 0 1008.97
1.25s 1 1012.44
1.25s 2 1012.44
1.25s 3 1019.39
1.25s 4 1008.97
1.25s 5 1008.97
1.25s 6 386.906
1.25s 7 583.834
1.25s 8 412.39
1.25s 9 1.1584
1.25s 10 471.469
1.25s 11 1.1584
1.25s 12 1.1584
1.25s 13 1.1584
1.25s 14 507.379
1.25s 15 0
1.25s 16 524.755
1.25s 17 382.272
1.25s 18 1.1584
1.25s 19 507.379
1.26s 0 895.443
1.26s 1 900.077
1.26s 2 897.76
1.26s 3 909.344
1.26s 4 896.602
1.26s 5 896.602
1.26s 6 324.352
1.26s 7 389.222
1.26s 8 560.666
1.26s 9 1.1584
1.26s 10 491.162
1.26s 11 1.1584
1.26s 12 1.1584
1.26s 13 1.1584
1.26s 14 498.112
1.26s 15 1.1584
1.26s 16 499.27
1.26s 17 470.31
1.26s 18 1.1584
1.26s 19 496.954
1.27s 0 895.443
1.27s 1 898.918
1.27s 2 895.443
1.27s 3 907.027
1.27s 4 898.918
1.27s 5 897.76
1.27s 6 415.866
1.27s 7 306.976
1.27s 8 632.486
1.27s 9 1.1584
1.27s 10 456.41
1.27s 11 1.1584
1.27s 12 1.1584
1.27s 13 1.1584
1.27s 14 478.419
1.27s 15 1.1584
1.27s 16 477.261
1.27s 17 492.32
1.27s 18 1.1584
1.27s 19 398.49
1.28s 0 1007.81
1.28s 1 1013.6
1.28s 2 1010.12
1.28s 3 1015.92
1.28s 4 1017.08
1.28s 5 1011.28
1.28s 6 517.805
1.28s 7 366.054
1.28s 8 602.368
1.28s 9 1.1584
1.28s 10 377.638
1.28s 11 0
1.28s 12 1.1584
1.28s 13 1.1584
1.28s 14 455.251
1.28s 15 1.1584
1.28s 16 496.954
1.28s 17 471.469
1.28s 18 1.1584
1.28s 19 483.053
1.29s 0 898.918
1.29s 1 902.394
1.29s 2 897.76
1.29s 3 898.918
1.29s 4 908.186
1.29s 5 896.602
1.29s 6 593.101
1.29s 7 417.024
1.29s 8 392.698
1.29s 9 1.1584
1.29s 10 374.163
1.29s 11 1.1584
1.29s 12 1.1584
1.29s 13 1.1584
1.29s 14 433.242
1.29s 15 1.1584
1.29s 16 493.478
1.29s 17 457.568
1.29s 18 0
1.29s 19 567.616
1.3s 0 904.71
1.3s 1 907.027
1.3s 2 898.918
1.3s 3 900.077
1.3s 4 908.186
1.3s 5 902.394
1.3s 6 471.469
1.3s 7 434.4
1.3s 8 401.965
1.3s 9 1.1584
1.3s 10 379.955
1.3s 11 1.1584
1.3s 12 0
1.3s 13 1.1584
1.3s 14 602.368
1.3s 15 1.1584
1.3s 16 360.262
1.3s 17 462.202
1.3s 18 1.1584
1.3s 19 527.072
1.31s 0 1018.23
1.31s 1 1024.03
1.31s 2 1013.6
1.31s 3 1015.92
1.31s 4 1017.08
1.31s 5 1011.28
1.31s 6 474.944
1.31s 7 532.864
1.31s 8 436.717
1.31s 9 1.1584
1.31s 10 474.944
1.31s 11 1.1584
1.31s 12 2.3168
1.31s 13 1.1584
1.31s 14 558.349
1.31s 15 1.1584
1.31s 16 359.104
1.31s 17 464.518
1.31s 18 1.1584
1.31s 19 493.478
1.32s 0 909.344
1.32s 1 907.027
1.32s 2 897.76
1.32s 3 894.285
1.32s 4 901.235
1.32s 5 898.918
1.32s 6 395.014
1.32s 7 506.221
1.32s 8 464.518
1.32s 9 1.1584
1.32s 10 466.835
1.32s 11 1.1584
1.32s 12 0
1.32s 13 1.1584
1.32s 14 542.131
1.32s 15 1.1584
1.32s 16 381.114
1.32s 17 417.024
1.32s 18 1.1584
1.32s 19 564.141
1.33s 0 908.186
1.33s 1 1017.08
1.33s 2 898.918
1.33s 3 897.76
1.33s 4 900.077
1.33s 5 1014.76
1.33s 6 516.646
1.33s 7 398.49
1.33s 8 535.181
1.33s 9 1.1584
1.33s 10 515.488
1.33s 11 1.1584
1.33s 12 1.1584
1.33s 13 1.1584
1.33s 14 441.35
1.33s 15 1.1584
1.33s 16 430.925
1.33s 17 345.203
1.33s 18 1.1584
1.33s 19 476.102
1.34s 0 1024.03
1.34s 1 911.661
1.34s 2 1010.12
1.34s 3 1008.97
1.34s 4 1010.12
1.34s 5 902.394
1.34s 6 613.952
1.34s 7 401.965
1.34s 8 549.082
1.34s 9 1.1584
1.34s 10 493.478
1.34s 11 1.1584
1.34s 12 1.1584
1.34s 13 1.1584
1.34s 14 384.589
1.34s 15 1.1584
1.34s 16 516.646
1.34s 17 313.926
1.34s 18 1.1584
1.34s 19 512.013
1.35s 0 904.71
1.35s 1 908.186
1.35s 2 901.235
1.35s 3 897.76
1.35s 4 901.235
1.35s 5 897.76
1.35s 6 501.587
1.35s 7 352.154
1.35s 8 528.23
1.35s 9 1.1584
1.35s 10 503.904
1.35s 11 1.1584
